"Reporter","Product","Partner","Tariff Year","DutyType","Reporter Name","Product Name","Partner Name","Simple Average","Nbr of Total Lines","Weighted Average"
"826","270900","840",2023,"AHS","United Kingdom","270900 --  Petroleum oils and oils obtained from b","United States",0,2,0
"826","270900","840",2023,"BND","United Kingdom","270900 --  Petroleum oils and oils obtained from b","United States",,,
"826","270900","840",2023,"MFN","United Kingdom","270900 --  Petroleum oils and oils obtained from b","United States",0,2,0
"840","270900","012",2023,"AHS","United States","270900 --  Petroleum oils and oils obtained from b","Algeria",,2,
"840","270900","012",2023,"BND","United States","270900 --  Petroleum oils and oils obtained from b","Algeria",,,
"840","270900","012",2023,"MFN","United States","270900 --  Petroleum oils and oils obtained from b","Algeria",,2,
"840","270900","024",2023,"AHS","United States","270900 --  Petroleum oils and oils obtained from b","Angola",0,2,0
"840","270900","024",2023,"BND","United States","270900 --  Petroleum oils and oils obtained from b","Angola",,,
"840","270900","024",2023,"MFN","United States","270900 --  Petroleum oils and oils obtained from b","Angola",,2,
"840","270900","032",2023,"AHS","United States","270900 --  Petroleum oils and oils obtained from b","Argentina",,2,
"840","270900","032",2023,"BND","United States","270900 --  Petroleum oils and oils obtained from b","Argentina",,,
"840","270900","032",2023,"MFN","United States","270900 --  Petroleum oils and oils obtained from b","Argentina",,2,
"840","270900","076",2023,"AHS","United States","270900 --  Petroleum oils and oils obtained from b","Brazil",,2,
"840","270900","076",2023,"BND","United States","270900 --  Petroleum oils and oils obtained from b","Brazil",,,
"840","270900","076",2023,"MFN","United States","270900 --  Petroleum oils and oils obtained from b","Brazil",,2,
"840","270900","120",2023,"AHS","United States","270900 --  Petroleum oils and oils obtained from b","Cameroon",,2,
"840","270900","120",2023,"BND","United States","270900 --  Petroleum oils and oils obtained from b","Cameroon",,,
"840","270900","120",2023,"MFN","United States","270900 --  Petroleum oils and oils obtained from b","Cameroon",,2,
"840","270900","124",2023,"AHS","United States","270900 --  Petroleum oils and oils obtained from b","Canada",0,2,0
"840","270900","124",2023,"BND","United States","270900 --  Petroleum oils and oils obtained from b","Canada",,,
"840","270900","124",2023,"MFN","United States","270900 --  Petroleum oils and oils obtained from b","Canada",,2,
"840","270900","170",2023,"AHS","United States","270900 --  Petroleum oils and oils obtained from b","Colombia",0,2,0
"840","270900","170",2023,"BND","United States","270900 --  Petroleum oils and oils obtained from b","Colombia",,,
"840","270900","170",2023,"MFN","United States","270900 --  Petroleum oils and oils obtained from b","Colombia",,2,
"840","270900","178",2023,"AHS","United States","270900 --  Petroleum oils and oils obtained from b","Congo, Rep.",0,2,0
"840","270900","178",2023,"BND","United States","270900 --  Petroleum oils and oils obtained from b","Congo, Rep.",,,
"840","270900","178",2023,"MFN","United States","270900 --  Petroleum oils and oils obtained from b","Congo, Rep.",,2,
"840","270900","208",2023,"AHS","United States","270900 --  Petroleum oils and oils obtained from b","Denmark",,2,
"840","270900","208",2023,"BND","United States","270900 --  Petroleum oils and oils obtained from b","Denmark",,,
"840","270900","208",2023,"MFN","United States","270900 --  Petroleum oils and oils obtained from b","Denmark",,2,
"840","270900","218",2023,"AHS","United States","270900 --  Petroleum oils and oils obtained from b","Ecuador",,2,
"840","270900","218",2023,"BND","United States","270900 --  Petroleum oils and oils obtained from b","Ecuador",,,
"840","270900","218",2023,"MFN","United States","270900 --  Petroleum oils and oils obtained from b","Ecuador",,2,
"840","270900","288",2023,"AHS","United States","270900 --  Petroleum oils and oils obtained from b","Ghana",0,2,0
"840","270900","288",2023,"BND","United States","270900 --  Petroleum oils and oils obtained from b","Ghana",,,
"840","270900","288",2023,"MFN","United States","270900 --  Petroleum oils and oils obtained from b","Ghana",,2,
"840","270900","328",2023,"AHS","United States","270900 --  Petroleum oils and oils obtained from b","Guyana",0,2,0
"840","270900","328",2023,"BND","United States","270900 --  Petroleum oils and oils obtained from b","Guyana",,,
"840","270900","328",2023,"MFN","United States","270900 --  Petroleum oils and oils obtained from b","Guyana",,2,
"840","270900","360",2023,"AHS","United States","270900 --  Petroleum oils and oils obtained from b","Indonesia",,2,
"840","270900","360",2023,"BND","United States","270900 --  Petroleum oils and oils obtained from b","Indonesia",,,
"840","270900","360",2023,"MFN","United States","270900 --  Petroleum oils and oils obtained from b","Indonesia",,2,
"840","270900","368",2023,"AHS","United States","270900 --  Petroleum oils and oils obtained from b","Iraq",,2,
"840","270900","368",2023,"BND","United States","270900 --  Petroleum oils and oils obtained from b","Iraq",,,
"840","270900","368",2023,"MFN","United States","270900 --  Petroleum oils and oils obtained from b","Iraq",,2,
"840","270900","414",2023,"AHS","United States","270900 --  Petroleum oils and oils obtained from b","Kuwait",,2,
"840","270900","414",2023,"BND","United States","270900 --  Petroleum oils and oils obtained from b","Kuwait",,,
"840","270900","414",2023,"MFN","United States","270900 --  Petroleum oils and oils obtained from b","Kuwait",,2,
"840","270900","434",2023,"AHS","United States","270900 --  Petroleum oils and oils obtained from b","Libya",,2,
"840","270900","434",2023,"BND","United States","270900 --  Petroleum oils and oils obtained from b","Libya",,,
"840","270900","434",2023,"MFN","United States","270900 --  Petroleum oils and oils obtained from b","Libya",,2,
"840","270900","484",2023,"AHS","United States","270900 --  Petroleum oils and oils obtained from b","Mexico",0,2,0
"840","270900","484",2023,"BND","United States","270900 --  Petroleum oils and oils obtained from b","Mexico",,,
"840","270900","484",2023,"MFN","United States","270900 --  Petroleum oils and oils obtained from b","Mexico",,2,
"840","270900","566",2023,"AHS","United States","270900 --  Petroleum oils and oils obtained from b","Nigeria",0,2,0
"840","270900","566",2023,"BND","United States","270900 --  Petroleum oils and oils obtained from b","Nigeria",,,
"840","270900","566",2023,"MFN","United States","270900 --  Petroleum oils and oils obtained from b","Nigeria",,2,
"840","270900","578",2023,"AHS","United States","270900 --  Petroleum oils and oils obtained from b","Norway",,2,
"840","270900","578",2023,"BND","United States","270900 --  Petroleum oils and oils obtained from b","Norway",,,
"840","270900","578",2023,"MFN","United States","270900 --  Petroleum oils and oils obtained from b","Norway",,2,
"840","270900","634",2023,"AHS","United States","270900 --  Petroleum oils and oils obtained from b","Qatar",,2,
"840","270900","634",2023,"BND","United States","270900 --  Petroleum oils and oils obtained from b","Qatar",,,
"840","270900","634",2023,"MFN","United States","270900 --  Petroleum oils and oils obtained from b","Qatar",,2,
"840","270900","643",2023,"AHS","United States","270900 --  Petroleum oils and oils obtained from b","Russian Federation",,2,
"840","270900","643",2023,"BND","United States","270900 --  Petroleum oils and oils obtained from b","Russian Federation",,,
"840","270900","643",2023,"MFN","United States","270900 --  Petroleum oils and oils obtained from b","Russian Federation",,2,
"840","270900","682",2023,"AHS","United States","270900 --  Petroleum oils and oils obtained from b","Saudi Arabia",,2,
"840","270900","682",2023,"BND","United States","270900 --  Petroleum oils and oils obtained from b","Saudi Arabia",,,
"840","270900","682",2023,"MFN","United States","270900 --  Petroleum oils and oils obtained from b","Saudi Arabia",,2,
"840","270900","784",2023,"AHS","United States","270900 --  Petroleum oils and oils obtained from b","United Arab Emirates",,2,
"840","270900","784",2023,"BND","United States","270900 --  Petroleum oils and oils obtained from b","United Arab Emirates",,,
"840","270900","784",2023,"MFN","United States","270900 --  Petroleum oils and oils obtained from b","United Arab Emirates",,2,
"840","270900","792",2023,"AHS","United States","270900 --  Petroleum oils and oils obtained from b","Turkey",,2,
"840","270900","792",2023,"BND","United States","270900 --  Petroleum oils and oils obtained from b","Turkey",,,
"840","270900","792",2023,"MFN","United States","270900 --  Petroleum oils and oils obtained from b","Turkey",,2,
"840","270900","826",2023,"AHS","United States","270900 --  Petroleum oils and oils obtained from b","United Kingdom",,2,
"840","270900","826",2023,"BND","United States","270900 --  Petroleum oils and oils obtained from b","United Kingdom",,,
"840","270900","826",2023,"MFN","United States","270900 --  Petroleum oils and oils obtained from b","United Kingdom",,2,
"840","270900","862",2023,"AHS","United States","270900 --  Petroleum oils and oils obtained from b","Venezuela",,2,
"840","270900","862",2023,"BND","United States","270900 --  Petroleum oils and oils obtained from b","Venezuela",,,
"840","270900","862",2023,"MFN","United States","270900 --  Petroleum oils and oils obtained from b","Venezuela",,2,
